Timestamp,Source MAC,Destination MAC,Source IP,Destination IP
2025-11-14 13:40:06,f6:c1:5c:ff:b3:5e,ac:17:c8:10:bc:8e,10.44.202.117,10.157.13.92
2025-11-14 13:40:07,f6:c1:5c:ff:b3:5e,ac:17:c8:10:bc:8e,10.44.202.117,10.157.13.92
2025-11-14 13:40:08,f6:c1:5c:ff:b3:5e,ac:17:c8:10:bc:8e,10.44.202.117,10.157.13.92
